1539692538.000000, 1539692538.000000, 1539692538.000000
32.000000, 32.000000, 32.000000
0,63,5
0,63,5
0,63,6
0,63,6
0,63,6
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,6
0,63,6
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,6
0,63,6
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,6
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,6
0,63,5
0,63,5
0,63,6
0,63,5
0,63,6
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,6
0,63,6
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,64,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,64,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,64,5
0,63,5
0,63,6
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,5
0,63,6
0,63,5
0,63,5
